category,branch,path,chunk,offset,virtual_offset,stored,original,compression,encryption0,encryption1,record_index,hash,chunk_group,chunk_part,chunk_index
camera_node,main,camera/cm_shake_vb_lt.scsp,base_b08_0.ssrc,14858704,1795096192,312,312,0,0,0,47735,98b293420afb507e,18,8,60
camera_node,main,camera/cm_shake_vb_rt.scsp,base_b02_0.ssrc,18298192,492266512,308,308,0,0,0,63766,cbb39df5eab26c06,18,2,54
camera_node,main,camera/cm_shake_vb_up.scsp,base_b00_0.ssrc,12970528,12970528,316,316,0,0,0,56294,b47743d7382c93ae,18,0,52
camera_node,main,camera/cm_shake_wk_up.scsp,base_b15_0.ssrc,16216672,3049167376,356,356,0,0,0,6446,1516d4aec1505ba7,18,15,66
camera_node,main,camera_path/fei_30048_ug_attack_cam.scsp,base_13_s13_b03_0.ssrc,3318768,129860896,608,608,0,0,0,67343,d74ab8c97b9b6afb,17,3,50
effect_cfx,main,effect/fei_30048_attack_play1.cfx,base_b07_0.ssrc,59716096,1624512736,349,1278,1,0,0,1296,04425c612dfc415b,18,7,59
spine_effect,main,effect/fei_30048_attack_play1_f1.atlas,base_b11_0.ssrc,59907888,2439742816,438,2647,1,0,0,4736,0f6f4031abf89e29,18,11,63
spine_effect,main,effect/fei_30048_attack_play1_f1.scsp,base_b15_0.ssrc,81288864,3114239568,9901,11273,1,0,0,78233,faa414f2824613a1,18,15,66
spine_effect,main,effect/fei_30048_attack_play1_f1.sct,base_b06_0.ssrc,51144960,1417634624,97945,103346,1,0,0,37383,775103e1d2d0f3d2,18,6,58
spine_effect,main,effect/fei_30048_attack_play1_f2.atlas,base_b11_0.ssrc,59908336,2439743264,388,2265,1,0,0,8085,1a256682677310af,18,11,63
spine_effect,main,effect/fei_30048_attack_play1_f2.scsp,base_b05_0.ssrc,61667968,1191862528,8083,8893,1,0,0,19098,3d5b44ca75a5cd53,18,5,57
spine_effect,main,effect/fei_30048_attack_play1_f2.sct,base_b06_0.ssrc,51242912,1417732576,161660,171707,1,0,0,542,01cd42c3df12eca0,18,6,58
spine_effect,main,effect/fei_30048_attack_play1_glow.atlas,base_b06_0.ssrc,51404576,1417894240,220,419,1,0,0,42554,8853ede37d5f1878,18,6,58
spine_effect,main,effect/fei_30048_attack_play1_glow.scsp,base_b00_0.ssrc,54390800,54390800,761,843,1,0,0,52870,a9b6c54abc12e736,18,0,52
spine_effect,main,effect/fei_30048_attack_play1_glow.sct,base_b02_0.ssrc,69608320,543576640,25664,26731,1,0,0,5363,1182d3b512146cf4,18,2,54
particle_config,main,effect/fei_30048_attack_play1_pat1.particle,base_b09_0.ssrc,71466096,2039775376,1260,5361,1,0,0,20599,4211cb4f0a4a3cc1,18,9,61
particle_config,main,effect/fei_30048_attack_play1_pat2.particle,base_b16_0.ssrc,50137216,3303141024,1259,5359,1,0,0,35621,71b8b20b7e7dfeba,18,16,67
effect_cfx,main,effect/fei_30048_attack_play2.cfx,base_b07_0.ssrc,59716448,1624513088,391,1837,1,0,0,6573,1571d546b5beaf0d,18,7,59
spine_effect,main,effect/fei_30048_attack_play2_b1.atlas,base_13_s13_b03_0.ssrc,27150080,153692208,322,1990,1,0,0,76566,f526fd9bab379707,17,3,50
spine_effect,main,effect/fei_30048_attack_play2_b1.scsp,base_b02_0.ssrc,69633984,543602304,1247,1636,1,0,0,25748,52f442dedd222dcc,18,2,54
spine_effect,main,effect/fei_30048_attack_play2_b1.sct,base_b17_0.ssrc,81280800,3559951648,40280,44609,1,0,0,28092,5a4cf2953f273417,18,17,68
spine_effect,main,effect/fei_30048_attack_play2_b2.atlas,base_b10_0.ssrc,64048432,2244259728,298,1584,1,0,0,40466,8160fd64f981afac,18,10,62
spine_effect,main,effect/fei_30048_attack_play2_b2.scsp,base_b08_0.ssrc,63471728,1843709216,1680,2023,1,0,0,16071,337fd3244b5a42e4,18,8,60
spine_effect,main,effect/fei_30048_attack_play2_b2.sct,base_b08_0.ssrc,63473408,1843710896,40004,42886,1,0,0,82,004bd12af083a6c6,18,8,60
spine_effect,main,effect/fei_30048_attack_play2_f1.atlas,base_b00_0.ssrc,54391568,54391568,354,1905,1,0,0,44734,8f3543f5a2530fae,18,0,52
spine_effect,main,effect/fei_30048_attack_play2_f1.scsp,base_b12_0.ssrc,66917344,2660937120,6933,7985,1,0,0,54301,ae17592b867e18f8,18,12,64
spine_effect,main,effect/fei_30048_attack_play2_f1.sct,base_b05_0.ssrc,61676064,1191870624,77143,81343,1,0,0,58357,baffb09f80b3e2a3,18,5,57
spine_effect,main,effect/fei_30048_attack_play2_f2.atlas,base_b12_0.ssrc,66924288,2660944064,372,2318,1,0,0,37162,76aec5515fc8189e,18,12,64
spine_effect,main,effect/fei_30048_attack_play2_f2.scsp,base_b09_0.ssrc,71467360,2039776640,4587,5233,1,0,0,58237,baa317b360e9e20d,18,9,61
spine_effect,main,effect/fei_30048_attack_play2_f2.sct,base_b05_0.ssrc,61753216,1191947776,99606,106029,1,0,0,19674,3f3cbad900982861,18,5,57
spine_effect,main,effect/fei_30048_attack_play2_glow.atlas,base_b15_0.ssrc,81298768,3114249472,220,419,1,0,0,54005,ad4c83be4695f411,18,15,66
spine_effect,main,effect/fei_30048_attack_play2_glow.scsp,base_b16_0.ssrc,50138480,3303142288,754,833,1,0,0,35146,702ff8ca2f30908c,18,16,67
spine_effect,main,effect/fei_30048_attack_play2_glow.sct,base_b10_0.ssrc,64048736,2244260032,25664,26731,1,0,0,26468,5532b78b7abd4f24,18,10,62
spine_effect,main,effect/fei_30048_attack_play_target.atlas,base_b00_0.ssrc,54391936,54391936,1425,10084,1,0,0,7118,171af62c82c5465c,18,0,52
effect_cfx,main,effect/fei_30048_attack_play_target.cfx,base_b00_0.ssrc,54393376,54393376,329,802,1,0,0,32327,677b8de70ce8968e,18,0,52
spine_effect,main,effect/fei_30048_attack_play_target.scsp,base_b11_0.ssrc,59908736,2439743664,36371,41649,1,0,0,8447,1b5156706c061c31,18,11,63
spine_effect,main,effect/fei_30048_attack_play_target.sct,base_b04_0.ssrc,80844624,962535824,279276,293626,1,0,0,52358,a8041681cf5650ee,18,4,56
spine_effect,main,effect/fei_30048_attack_play_target_glow.atlas,base_13_s13_b03_0.ssrc,27150416,153692544,225,425,1,0,0,27578,58bdb83df3e36ccb,17,3,50
effect_cfx,main,effect/fei_30048_attack_play_target_glow.cfx,base_b12_0.ssrc,66924672,2660944448,277,468,1,0,0,78911,fccdaf32a2a1c02a,18,12,64
spine_effect,main,effect/fei_30048_attack_play_target_glow.scsp,base_b02_0.ssrc,69635232,543603552,740,831,1,0,0,40476,816c1ab03e24011c,18,2,54
spine_effect,main,effect/fei_30048_attack_play_target_glow.sct,base_b14_0.ssrc,81564848,2891926752,25664,26731,1,0,0,7859,1971a520bab4bdde,18,14,65
particle_config,main,effect/fei_30048_attack_play_target_pat1.particle,base_b06_0.ssrc,51404800,1417894464,1113,9090,1,0,0,78402,fb38f6ae16c2b888,18,6,58
spine_effect,main,effect/fei_30048_buff_play.atlas,base_b09_0.ssrc,71471952,2039781232,601,3968,1,0,0,12979,29cbd31947b12821,18,9,61
effect_cfx,main,effect/fei_30048_buff_play.cfx,base_b02_0.ssrc,69635984,543604304,352,1108,1,0,0,20187,40d3466d6fb0876e,18,2,54
spine_effect,main,effect/fei_30048_buff_play.scsp,base_b03_0.ssrc,53976544,735124048,9151,10742,1,0,0,27862,599e843f4b161f93,18,3,55
spine_effect,main,effect/fei_30048_buff_play.sct,base_b01_0.ssrc,81305728,314101328,122628,128270,1,0,0,51941,a6bd12da05cd60bb,18,1,53
spine_effect,main,effect/fei_30048_buff_play_glow.atlas,base_b04_0.ssrc,81123904,962815104,219,416,1,0,0,62342,c73b595c1184b22a,18,4,56
spine_effect,main,effect/fei_30048_buff_play_glow.scsp,base_b02_0.ssrc,69636336,543604656,735,808,1,0,0,27631,58e2841ae60d90e2,18,2,54
spine_effect,main,effect/fei_30048_buff_play_glow.sct,base_b04_0.ssrc,81124128,962815328,25664,26731,1,0,0,54562,aeef0d1ddcdad586,18,4,56
particle_config,main,effect/fei_30048_buff_play_pat1.particle,base_b14_0.ssrc,81590512,2891952416,1401,15309,1,0,0,63029,c95b0616a8ca7844,18,14,65
effect_cfx,main,effect/fei_30048_u1_buff_play.cfx,base_b02_0.ssrc,69637072,543605392,382,1878,1,0,0,4982,1046a49bc5a3eeee,18,2,54
spine_effect,main,effect/fei_30048_u1_buff_play_b1.atlas,base_b01_0.ssrc,81428368,314223968,1055,5607,1,0,0,29688,5f334324cdb303f1,18,1,53
spine_effect,main,effect/fei_30048_u1_buff_play_b1.scsp,base_b17_0.ssrc,81321088,3559991936,28101,31062,1,0,0,62612,c807c8da6aa7ff97,18,17,68
spine_effect,main,effect/fei_30048_u1_buff_play_b1.sct,base_b14_0.ssrc,81591920,2891953824,153867,162667,1,0,0,48900,9ca5e25b2359557c,18,14,65
spine_effect,main,effect/fei_30048_u1_buff_play_b2.atlas,base_b12_0.ssrc,66924960,2660944736,472,3532,1,0,0,60193,c0680d78f1f2bdea,18,12,64
spine_effect,main,effect/fei_30048_u1_buff_play_b2.scsp,base_b01_0.ssrc,81429424,314225024,2914,3797,1,0,0,46610,953ea2784d196ba3,18,1,53
spine_effect,main,effect/fei_30048_u1_buff_play_b2.sct,base_b06_0.ssrc,51405920,1417895584,98138,104327,1,0,0,59958,bfbddadc74593c60,18,6,58
spine_effect,main,effect/fei_30048_u1_buff_play_f1.atlas,base_b00_0.ssrc,54393712,54393712,532,4528,1,0,0,33019,69b33b200b808ea6,18,0,52
spine_effect,main,effect/fei_30048_u1_buff_play_f1.scsp,base_b14_0.ssrc,81745792,2892107696,3671,4946,1,0,0,47489,97e4def75fe35654,18,14,65
spine_effect,main,effect/fei_30048_u1_buff_play_f1.sct,base_b15_0.ssrc,81298992,3114249696,123422,130614,1,0,0,51705,a5eeb5a7995df1af,18,15,66
spine_effect,main,effect/fei_30048_u1_buff_play_f2.atlas,base_13_s13_b01_0.ssrc,34841200,34867136,683,3071,1,0,0,39395,7dd70bcce0669fe9,17,1,48
spine_effect,main,effect/fei_30048_u1_buff_play_f2.scsp,base_b06_0.ssrc,51504064,1417993728,31616,34446,1,0,0,11503,2502d50838adf4f8,18,6,58
spine_effect,main,effect/fei_30048_u1_buff_play_f2.sct,base_b04_0.ssrc,81149792,962840992,130759,137600,1,0,0,79010,fd200129e0f8a6e0,18,4,56
particle_config,main,effect/fei_30048_u1_buff_play_pat1.particle,base_b16_0.ssrc,50139248,3303143056,1615,14395,1,0,0,61700,c51ed6abb17a4256,18,16,67
particle_config,main,effect/fei_30048_u1_buff_play_pat2.particle,base_b14_0.ssrc,81749472,2892111376,1339,5520,1,0,0,46122,93a9072b6281fe58,18,14,65
effect_cfx,main,effect/fei_30048_u2_buff_play.cfx,base_b07_0.ssrc,59716848,1624513488,538,3496,1,0,0,35665,71d447262bc30685,18,7,59
spine_effect,main,effect/fei_30048_u2_buff_play_b1.atlas,base_b15_0.ssrc,81422416,3114373120,380,2059,1,0,0,68900,dc0f3aab1172fa9d,18,15,66
spine_effect,main,effect/fei_30048_u2_buff_play_b1.scsp,base_b11_0.ssrc,59945120,2439780048,6711,8160,1,0,0,58718,bc0ef11ae8678b55,18,11,63
spine_effect,main,effect/fei_30048_u2_buff_play_b1.sct,base_b07_0.ssrc,59717392,1624514032,175614,187203,1,0,0,38718,7ba905ed0086f91d,18,7,59
spine_effect,main,effect/fei_30048_u2_buff_play_b2.atlas,base_b15_0.ssrc,81422800,3114373504,563,3194,1,0,0,46630,95521f44464646b1,18,15,66
spine_effect,main,effect/fei_30048_u2_buff_play_b2.scsp,base_b01_0.ssrc,81432352,314227952,5855,6841,1,0,0,60547,c19060172603fce9,18,1,53
spine_effect,main,effect/fei_30048_u2_buff_play_b2.sct,base_b15_0.ssrc,81423376,3114374080,169237,177069,1,0,0,76803,f5f5126d7bc3ad35,18,15,66
spine_effect,main,effect/fei_30048_u2_buff_play_f1.atlas,base_b04_0.ssrc,81280560,962971760,593,3441,1,0,0,71841,e58125a620c1afe4,18,4,56
spine_effect,main,effect/fei_30048_u2_buff_play_f1.scsp,base_b14_0.ssrc,81750816,2892112720,6745,9822,1,0,0,24245,4de8052bd52b7e4c,18,14,65
spine_effect,main,effect/fei_30048_u2_buff_play_f1.sct,base_b09_0.ssrc,71472560,2039781840,153580,163224,1,0,0,62579,c7f256faebdcec05,18,9,61
spine_effect,main,effect/fei_30048_u2_buff_play_f2.atlas,base_13_s13_b01_0.ssrc,34841888,34867824,836,4952,1,0,0,27973,59f1e87f3d2ff065,17,1,48
spine_effect,main,effect/fei_30048_u2_buff_play_f2.scsp,base_13_s13_b01_0.ssrc,34842736,34868672,9187,11351,1,0,0,3756,0c0db0accd7f1c81,17,1,48
spine_effect,main,effect/fei_30048_u2_buff_play_f2.sct,base_b07_0.ssrc,59893008,1624689648,240169,251022,1,0,0,70346,e0d87f405750e79d,18,7,59
particle_config,main,effect/fei_30048_u2_buff_play_pat1.particle,base_b08_0.ssrc,63513424,1843750912,1342,18773,1,0,0,76972,f6862c0f8d552ca6,18,8,60
particle_config,main,effect/fei_30048_u2_buff_play_pat2.particle,base_b08_0.ssrc,63514768,1843752256,1379,10463,1,0,0,63269,ca0715f39572cdde,18,8,60
particle_config,main,effect/fei_30048_u2_buff_play_pat3.particle,base_b00_0.ssrc,54394256,54394256,1648,14250,1,0,0,39103,7ce8bd7c3b6428f2,18,0,52
effect_cfx,main,effect/fei_30048_u3_buff_play.cfx,base_b09_0.ssrc,71626144,2039935424,516,3759,1,0,0,21405,44ce379f1280b699,18,9,61
spine_effect,main,effect/fei_30048_u3_buff_play_b1.atlas,base_13_s13_b01_0.ssrc,34851936,34877872,885,6904,1,0,0,50057,a0753c04c06b2f9d,17,1,48
spine_effect,main,effect/fei_30048_u3_buff_play_b1.scsp,base_b07_0.ssrc,60133184,1624929824,6840,8688,1,0,0,78857,fca0f092fe68c5f1,18,7,59
spine_effect,main,effect/fei_30048_u3_buff_play_b1.sct,base_b06_0.ssrc,51535680,1418025344,228360,242319,1,0,0,44790,8f6708f8bf2bd292,18,6,58
spine_effect,main,effect/fei_30048_u3_buff_play_b2.atlas,base_b04_0.ssrc,81281168,962972368,998,7478,1,0,0,1000,03448c7d136e1af2,18,4,56
spine_effect,main,effect/fei_30048_u3_buff_play_b2.scsp,base_b00_0.ssrc,54395904,54395904,7898,10484,1,0,0,50195,a0fb20311c306eea,18,0,52
spine_effect,main,effect/fei_30048_u3_buff_play_b2.sct,base_b00_0.ssrc,54403808,54403808,203675,212913,1,0,0,17036,369d688fd36f25aa,18,0,52
spine_effect,main,effect/fei_30048_u3_buff_play_b3.atlas,base_b08_0.ssrc,63516160,1843753648,719,6076,1,0,0,11815,2610992aa1ef5914,18,8,60
spine_effect,main,effect/fei_30048_u3_buff_play_b3.scsp,base_b16_0.ssrc,50140864,3303144672,7384,10003,1,0,0,22830,4977b877345ed8ec,18,16,67
spine_effect,main,effect/fei_30048_u3_buff_play_b3.sct,base_b00_0.ssrc,54607488,54607488,218172,231443,1,0,0,62630,c817c69fd6a62e56,18,0,52
spine_effect,main,effect/fei_30048_u3_buff_play_b4.atlas,base_b03_0.ssrc,53985696,735133200,763,5971,1,0,0,13488,2b44345075c8223f,18,3,55
spine_effect,main,effect/fei_30048_u3_buff_play_b4.scsp,base_b17_0.ssrc,81349200,3560020048,5599,7473,1,0,0,8198,1a89347739ac4bc9,18,17,68
spine_effect,main,effect/fei_30048_u3_buff_play_b4.sct,base_b03_0.ssrc,53986464,735133968,161800,171536,1,0,0,60578,c1adc5cf7e3ea007,18,3,55
spine_effect,main,effect/fei_30048_u3_buff_play_b5.atlas,base_b11_0.ssrc,59951840,2439786768,305,1800,1,0,0,3369,0ad3b313b63e98b1,18,11,63
spine_effect,main,effect/fei_30048_u3_buff_play_b5.scsp,base_b17_0.ssrc,81354800,3560025648,1107,1358,1,0,0,11865,26358a2b76e3fe25,18,17,68
spine_effect,main,effect/fei_30048_u3_buff_play_b5.sct,base_b10_0.ssrc,64074400,2244285696,155556,161198,1,0,0,16931,364d39e7e501c708,18,10,62
spine_effect,main,effect/fei_30048_u3_buff_play_f.atlas,base_b02_0.ssrc,69637456,543605776,397,1444,1,0,0,7010,16bcdb1a27e580d2,18,2,54
spine_effect,main,effect/fei_30048_u3_buff_play_f.scsp,base_b15_0.ssrc,81592624,3114543328,3180,3751,1,0,0,6481,152c319775aad659,18,15,66
spine_effect,main,effect/fei_30048_u3_buff_play_f.sct,base_b00_0.ssrc,54825664,54825664,71276,75071,1,0,0,19349,3e37cff119787bca,18,0,52
spine_effect,main,effect/fei_30048_u3_buff_play_glow.atlas,base_b03_0.ssrc,54148272,735295776,221,419,1,0,0,36580,74e2f819f90fffab,18,3,55
spine_effect,main,effect/fei_30048_u3_buff_play_glow.scsp,base_b14_0.ssrc,81757568,2892119472,820,904,1,0,0,58063,ba020ac105a35482,18,14,65
spine_effect,main,effect/fei_30048_u3_buff_play_glow.sct,base_b08_0.ssrc,63516880,1843754368,25664,26731,1,0,0,78110,fa3aef699c1aff62,18,8,60
particle_config,main,effect/fei_30048_u3_buff_play_pat1.particle,base_b11_0.ssrc,59952160,2439787088,1579,9775,1,0,0,62913,c8fc6b0815e8ae43,18,11,63
particle_config,main,effect/fei_30048_u3_buff_play_pat2.particle,base_13_s13_b03_0.ssrc,27150656,153692784,1670,14390,1,0,0,51096,a3f1a6b1a1e5088f,17,3,50
particle_config,main,effect/fei_30048_u3_buff_play_pat3.particle,base_b06_0.ssrc,51764048,1418253712,1673,14389,1,0,0,46034,9362ce1eef52d12a,18,6,58
spine_effect,main,effect/fei_30048_u3_buff_ready.atlas,base_b03_0.ssrc,54148496,735296000,324,1096,1,0,0,32507,6816f34d89166d57,18,3,55
effect_cfx,main,effect/fei_30048_u3_buff_ready.cfx,base_b17_0.ssrc,81355920,3560026768,301,733,1,0,0,78080,fa2846a14080aa6d,18,17,68
spine_effect,main,effect/fei_30048_u3_buff_ready.scsp,base_13_s13_b01_0.ssrc,34852832,34878768,2220,2613,1,0,0,32954,6982b98413463dfd,17,1,48
spine_effect,main,effect/fei_30048_u3_buff_ready.sct,base_b06_0.ssrc,51765728,1418255392,30475,32245,1,0,0,43720,8be9a9516b09e6a6,18,6,58
spine_effect,main,effect/fei_30048_u3_buff_ready_glow.atlas,base_b00_0.ssrc,54896944,54896944,221,420,1,0,0,30485,61cd410654ce5f2e,18,0,52
spine_effect,main,effect/fei_30048_u3_buff_ready_glow.scsp,base_b16_0.ssrc,50148256,3303152064,855,968,1,0,0,26787,564417e0895f1846,18,16,67
spine_effect,main,effect/fei_30048_u3_buff_ready_glow.sct,base_b05_0.ssrc,61852832,1192047392,25664,26731,1,0,0,55358,b172ef685935ad91,18,5,57
spine_effect,main,effect/fei_30048_u4_attack_play.atlas,base_b04_0.ssrc,81282176,962973376,634,4039,1,0,0,2334,078c6c9583e1fa50,18,4,56
effect_cfx,main,effect/fei_30048_u4_attack_play.cfx,base_b12_0.ssrc,66925440,2660945216,365,1118,1,0,0,55158,b0d0522fab93d74c,18,12,64
spine_effect,main,effect/fei_30048_u4_attack_play.scsp,base_b01_0.ssrc,81438208,314233808,10192,11500,1,0,0,41398,84818ebc1d92efb5,18,1,53
spine_effect,main,effect/fei_30048_u4_attack_play.sct,base_b14_0.ssrc,81758400,2892120304,144978,153688,1,0,0,30480,61c979eb9af08866,18,14,65
spine_effect,main,effect/fei_30048_u4_attack_play_glow.atlas,base_b17_0.ssrc,81356224,3560027072,222,421,1,0,0,8096,1a2ca0be120122c3,18,17,68
spine_effect,main,effect/fei_30048_u4_attack_play_glow.scsp,base_b05_0.ssrc,61878496,1192073056,653,728,1,0,0,23908,4cdd0fead2685d3f,18,5,57
spine_effect,main,effect/fei_30048_u4_attack_play_glow.sct,base_b06_0.ssrc,51796208,1418285872,25664,26731,1,0,0,41327,844907d230e972bc,18,6,58
effect_cfx,main,effect/fei_30048_u4_attack_play_target.cfx,base_b14_0.ssrc,81903392,2892265296,371,1492,1,0,0,43759,8c0f1fd7d3a22c48,18,14,65
spine_effect,main,effect/fei_30048_u4_attack_play_target_b.atlas,base_b15_0.ssrc,81595808,3114546512,696,4568,1,0,0,23750,4c5fb6f781ce3481,18,15,66
effect_cfx,main,effect/fei_30048_u4_attack_play_target_b.cfx,base_b09_0.ssrc,71626672,2039935952,414,1336,1,0,0,33628,6b7a3edee0fb83b1,18,9,61
spine_effect,main,effect/fei_30048_u4_attack_play_target_b.scsp,base_b02_0.ssrc,69637856,543606176,12132,14569,1,0,0,5165,10df8ea7cbdddbbc,18,2,54
spine_effect,main,effect/fei_30048_u4_attack_play_target_b.sct,base_13_s13_b03_0.ssrc,27152336,153694464,260008,272515,1,0,0,75274,f0d7053b0b4dad97,17,3,50
spine_effect,main,effect/fei_30048_u4_attack_play_target_f1.atlas,base_b07_0.ssrc,60140032,1624936672,1185,8043,1,0,0,46332,945e6204aff80479,18,7,59
spine_effect,main,effect/fei_30048_u4_attack_play_target_f1.scsp,base_b05_0.ssrc,61879152,1192073712,69770,77543,1,0,0,37893,78f9b4dffa2fdd7d,18,5,57
spine_effect,main,effect/fei_30048_u4_attack_play_target_f1.sct,base_b09_0.ssrc,71627088,2039936368,375173,391897,1,0,0,28737,5c39ce76b8e52111,18,9,61
spine_effect,main,effect/fei_30048_u4_attack_play_target_f2.atlas,base_b10_0.ssrc,64229968,2244441264,1076,7701,1,0,0,52173,a76059b019aae0a4,18,10,62
spine_effect,main,effect/fei_30048_u4_attack_play_target_f2.scsp,base_b08_0.ssrc,63542544,1843780032,8984,11158,1,0,0,73576,eb2d1ee3116d9b72,18,8,60
spine_effect,main,effect/fei_30048_u4_attack_play_target_f2.sct,base_b12_0.ssrc,66925808,2660945584,254106,267081,1,0,0,11157,23de056f382cfc4c,18,12,64
spine_effect,main,effect/fei_30048_u4_attack_play_target_f3.atlas,base_b03_0.ssrc,54148832,735296336,277,780,1,0,0,63583,cb12a8b4060fba0d,18,3,55
spine_effect,main,effect/fei_30048_u4_attack_play_target_f3.scsp,base_13_s13_b01_0.ssrc,34855056,34880992,5834,6514,1,0,0,30360,616c571a181bf81d,17,1,48
spine_effect,main,effect/fei_30048_u4_attack_play_target_f3.sct,base_b02_0.ssrc,69650000,543618320,36028,37856,1,0,0,47804,98f038912f7847e0,18,2,54
particle_config,main,effect/fei_30048_u4_attack_play_target_pat1.particle,base_b11_0.ssrc,59953744,2439788672,1463,14258,1,0,0,7867,1975e5daae0473b9,18,11,63
particle_config,main,effect/fei_30048_u4_attack_play_target_pat2.particle,base_b05_0.ssrc,61948928,1192143488,1132,4874,1,0,0,64441,ce0522e05b60bb71,18,5,57
effect_cfx,main,effect/fei_30048_u4_attack_play_target_ring.cfx,base_b00_0.ssrc,54897168,54897168,368,1071,1,0,0,28542,5baee5e0cc79ebf6,18,0,52
spine_effect,main,effect/fei_30048_u4_attack_ready.atlas,base_b05_0.ssrc,61950064,1192144624,285,1058,1,0,0,26636,55b7d35e7c37858f,18,5,57
effect_cfx,main,effect/fei_30048_u4_attack_ready.cfx,base_b09_0.ssrc,72002272,2040311552,300,737,1,0,0,31855,661f800f42e82627,18,9,61
spine_effect,main,effect/fei_30048_u4_attack_ready.scsp,base_b17_0.ssrc,81356448,3560027296,1485,1731,1,0,0,8772,1c425dea2146a917,18,17,68
spine_effect,main,effect/fei_30048_u4_attack_ready.sct,base_b07_0.ssrc,60141232,1624937872,67188,70207,1,0,0,40023,7fe234c1da4d12e9,18,7,59
spine_effect,main,effect/fei_30048_u4_attack_ready_glow.atlas,base_b17_0.ssrc,81357936,3560028784,222,422,1,0,0,53927,ad0ff52fec900663,18,17,68
spine_effect,main,effect/fei_30048_u4_attack_ready_glow.scsp,base_b00_0.ssrc,54897536,54897536,686,768,1,0,0,7764,1930e19078113d50,18,0,52
spine_effect,main,effect/fei_30048_u4_attack_ready_glow.sct,base_b12_0.ssrc,67179920,2661199696,25664,26731,1,0,0,22394,480dce0ba89c8356,18,12,64
spine_effect,main,effect/fei_30048_u4_attack_ready_target.atlas,base_b09_0.ssrc,72002576,2040311856,693,3164,1,0,0,74996,efdb7932d5da92e1,18,9,61
effect_cfx,main,effect/fei_30048_u4_attack_ready_target.cfx,base_b06_0.ssrc,51821872,1418311536,366,1069,1,0,0,76178,f3e524b877b19b84,18,6,58
spine_effect,main,effect/fei_30048_u4_attack_ready_target.scsp,base_b08_0.ssrc,63551536,1843789024,26961,29277,1,0,0,17500,38143d16452fbaba,18,8,60
spine_effect,main,effect/fei_30048_u4_attack_ready_target.sct,base_b02_0.ssrc,69686032,543654352,163808,170100,1,0,0,17096,36c6b8c6b2f8c694,18,2,54
spine_effect,main,effect/fei_30048_u4_attack_ready_target_glow.atlas,base_b00_0.ssrc,54898224,54898224,226,429,1,0,0,46268,9416808a637fe392,18,0,52
effect_cfx,main,effect/fei_30048_u4_attack_ready_target_glow.cfx,base_b17_0.ssrc,81358160,3560029008,280,472,1,0,0,58194,ba791a4f7b865b49,18,17,68
spine_effect,main,effect/fei_30048_u4_attack_ready_target_glow.scsp,base_b04_0.ssrc,81282816,962974016,861,972,1,0,0,31549,651fd6dd8b76d706,18,4,56
spine_effect,main,effect/fei_30048_u4_attack_ready_target_glow.sct,base_b10_0.ssrc,64231056,2244442352,25664,26731,1,0,0,52045,a703125edcbec872,18,10,62
effect_cfx,main,effect/fei_30048_u5_buff_play.cfx,base_b04_0.ssrc,81283680,962974880,538,3847,1,0,0,29670,5f24a6ab442f140a,18,4,56
spine_effect,main,effect/fei_30048_u5_buff_play_cha_glow.atlas,base_b09_0.ssrc,72003280,2040312560,433,2524,1,0,0,49458,9e809a1d56c4287f,18,9,61
spine_effect,main,effect/fei_30048_u5_buff_play_cha_glow.scsp,base_b02_0.ssrc,69849840,543818160,7385,8214,1,0,0,25255,5139515064b0adee,18,2,54
spine_effect,main,effect/fei_30048_u5_buff_play_cha_glow.sct,base_b07_0.ssrc,60235408,1625032048,50972,54797,1,0,0,24671,4f5084b8243ff447,18,7,59
spine_effect,main,effect/fei_30048_u5_buff_play_fire_b.atlas,base_b02_0.ssrc,69857232,543825552,930,6208,1,0,0,47531,980a17a798edc7d6,18,2,54
spine_effect,main,effect/fei_30048_u5_buff_play_fire_b.scsp,base_b06_0.ssrc,51822240,1418311904,13218,17197,1,0,0,34577,6e6aac4e45f62336,18,6,58
spine_effect,main,effect/fei_30048_u5_buff_play_fire_b.sct,base_b15_0.ssrc,81596512,3114547216,218615,229134,1,0,0,18817,3c7f3d7366c6e8e9,18,15,66
spine_effect,main,effect/fei_30048_u5_buff_play_fire_f.atlas,base_b02_0.ssrc,69858176,543826496,670,4462,1,0,0,60801,c261b1b4ea411aee,18,2,54
spine_effect,main,effect/fei_30048_u5_buff_play_fire_f.scsp,base_b17_0.ssrc,81358448,3560029296,10034,13136,1,0,0,1156,03d1092b641877cb,18,17,68
spine_effect,main,effect/fei_30048_u5_buff_play_fire_f.sct,base_b14_0.ssrc,81903776,2892265680,99846,104783,1,0,0,49260,9ddfbf47bc2acb76,18,14,65
spine_effect,main,effect/fei_30048_u5_buff_play_glow.atlas,base_b05_0.ssrc,61950352,1192144912,164,205,1,0,0,35629,71bc0edc38b1d6cd,18,5,57
spine_effect,main,effect/fei_30048_u5_buff_play_glow.scsp,base_b02_0.ssrc,69858848,543827168,809,867,1,0,0,61540,c497a307506e2370,18,2,54
spine_effect,main,effect/fei_30048_u5_buff_play_glow.sct,base_b05_0.ssrc,61950528,1192145088,14246,14785,1,0,0,35983,72e0f377dd9d8527,18,5,57
